n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,16798.68330883077,769.9908568849139,15985.308856361426,16817.35131291514,17851.122456930272,14419.639474680405,642.6425505045504,16.699946358608532,7.190851543225387,9.862196051307523,14.061170376244089,27.098573070791716,lithium,624,52
