n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,38746429.072026566,939062.4981416697,37747215.64657936,38823935.50630979,39708040.567758545,38524855.06244649,912701.5826289881,0.6137445921754521,2.903915291966469,-2.0804536281967225,0.957896292169404,3.721552098124917,platinum,624,52
