n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,11203.260433156456,431.3610541006355,10746.831403851314,11164.75154953396,11712.274915033973,11315.694746634235,487.77504887149206,-0.8794987669059993,4.4736209560736535,-6.168713824356583,-0.2936711599209159,3.4377554794617415,lithium,832,78
20,8086.254166280455,680.2729555221924,7490.5604951514315,7790.47859652045,9165.337489470361,7136.051140359064,558.8089542935502,13.80573387647767,11.550719747390758,6.472568419176622,11.918418556288096,30.693906376141662,nickel,832,78
20,46579432.34057421,300266.1682617329,46170324.02897508,46736355.43631864,46736359.498341754,46673570.02692874,174040.28103218775,-0.20118061129229345,0.6177196265694507,-0.41242342363097323,0.0,0.15426087044430592,platinum,832,78
