n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,22048.02441455353,314.04355609007996,21615.184495844107,22064.65999675169,22390.14743617731,12877.939100695334,425.4090429497961,71.33090267977855,4.245461105360498,66.67697027829887,71.36724422968302,77.44596930456764,lithium,624,260
