n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,18004.529019222296,721.9002514380106,16898.944114468133,17944.526721748352,18815.678999248856,14419.639474680405,642.6425505045504,24.971172472094256,4.708694501092985,21.7497052415157,25.402972039598577,29.476788640385546,lithium,624,52
