n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,9669.293753324395,876.4082556346511,9216.816363888556,9337.860615722951,10945.436924407677,9221.943744432747,987.8213847135638,5.0248130896199745,2.9534297928969897,2.5776761860013457,5.989985712632438,7.116393694739438,nickel,624,24
