n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,24276.450683699757,894.4881736607017,23325.878874559774,24322.295345753148,25343.548994496825,20760.200558314253,714.5142476846856,17.042311215575246,5.287051060497529,12.23163147134999,15.662820979863996,23.925618222669165,lithium,312,52
20,17704.67846286577,807.8122874567671,17047.906049655077,17542.62489544655,18861.032070662197,16837.71345717059,437.1268005537306,5.2132924963075995,5.40156768145238,-1.492544242579076,4.425267600324492,11.456442937205363,nickel,312,52
20,46690518.11337946,89816.60295359198,46539621.84557718,46734326.11424287,46735177.65980676,46535486.18509454,425549.2066831469,0.3415252007290201,0.9830490850098929,-0.05267859094453176,0.0,2.175434259234955,platinum,312,52
