n_seeds,scen_mean,scen_std,scen_p10,scen_p50,scen_p90,base_mean,base_std,delta_mean_pct,delta_std_pct,delta_p10_pct,delta_p50_pct,delta_p90_pct,mineral,window_start,window_len
20,23066.556845480696,522.4714487052771,22661.578883860973,22903.97366124073,23620.101351175737,14730.243211982402,626.5557995017914,56.83410044379207,6.900211587599016,49.55214256355493,55.7593158593032,68.46314518589581,lithium,572,104
